"filename","content"
"2406.17972v3.pdf","TABLE G.1. Test-set perplexity for off-the-shelf models with in-context learning examples and/or job titles - expanded.

Evaluation Dataset.Numberof Transitions | Evaluation Dataset.(∑ i ∈ test T i ) | PSID81.6,177 | NLSY79.5,159 | NLSY97.2,995
Models Without Job Titles in Prompt | # Resumes |  |  | 
OTS Llama-2-13b | 0 | 137.685 (10.699) | 122.732 (9.676) | 107.080 (10.788)
OTS Llama-2-13b | 1 | 49.297 (3.430) | 44.805 (3.352) | 25.168 (2.480)
OTS Llama-2-13b | 3 | 35.988 (2.267) | 27.697 (1.785) | 18.907 (1.772)
OTS Llama-2-7b-32k | 0 | 241.044 (22.812) | 182.748 (16.373) | 173.942 (22.880)
OTS Llama-2-7b-32k | 1 | 81.780 (6.048) | 65.448 (4.990) | 34.827 (3.844)
OTS Llama-2-7b-32k | 3 | 53.498 (3.561) | 38.249 (2.539) | 24.857 (2.634)
OTS Llama-2-7b-32k | 5 | 45.269 (2.753) | 31.642 (1.993) | 21.876 (2.153)
OTS Llama-2-7b-32k | 10 | 36.533 (2.131) | 26.203 (1.495) | 17.518 (1.510)
OTS Llama-2-7b | 0 | 356.329 (27.380) | 293.284 (21.387) | 252.700 (27.979)
OTS Llama-2-7b | 1 | 60.961 (4.290) | 48.847 (3.467) | 28.134 (2.924)
OTS Llama-2-7b | 3 | 40.197 (2.532) | 29.365 (1.818) | 20.178 (2.016)"
"2406.17972v3.pdf","TABLE G.1. Test-set perplexity for off-the-shelf models with in-context learning examples and/or job titles - expanded. (cd.)

Evaluation Dataset.Numberof Transitions | Evaluation Dataset.(∑ i ∈ test T i ) | PSID81.6,177 | NLSY79.5,159 | NLSY97.2,995
Models Without Job Titles in Prompt | # Resumes |  |  | 
OTS Llama-3.1-8B | 0 | 127.788 (10.564) | 110.871 (8.973) | 99.156 (11.408)
OTS Llama-3.1-8B | 1 | 53.386 (3.744) | 43.275 (3.013) | 25.438 (2.346)
OTS Llama-3.1-8B | 3 | 35.287 (2.173) | 26.445 (1.567) | 17.935 (1.569)
OTS Llama-3.1-8B | 5 | 30.073 (1.725) | 22.435 (1.246) | 16.107 (1.324)
OTS Llama-3.1-8B | 10 | 25.083 (1.385) | 19.409 (1.009) | 13.675 (1.034)
OTS Llama-3.2-1B | 0 | 456.088 (51.012) | 371.333 (38.769) | 277.735 (40.961)
OTS Llama-3.2-1B | 1 | 165.556 (15.246) | 133.295 (12.842) | 72.933 (10.011)
OTS Llama-3.2-1B | 3 | 92.494 (7.515) | 62.271 (5.065) | 41.714 (5.218)
OTS Llama-3.2-1B | 5 | 71.802 (5.350) | 47.563 (3.620) | 34.383 (4.023)
OTS Llama-3.2-1B | 10 | 52.904 (3.740) | 36.043 (2.409) | 24.988 (2.631)
OTS Llama-3.2-3B | 0 | 165.109 (14.493) | 134.391 (11.186) | 122.578 (14.671)"
"2406.17972v3.pdf","TABLE G.1. Test-set perplexity for off-the-shelf models with in-context learning examples and/or job titles - expanded. (cd.)

Evaluation Dataset.Numberof Transitions | Evaluation Dataset.(∑ i ∈ test T i ) | PSID81.6,177 | NLSY79.5,159 | NLSY97.2,995
Models Without Job Titles in Prompt | # Resumes |  |  | 
OTS Llama-3.2-3B | 1 | 64.356 (4.575) | 54.938 (3.970) | 31.223 (3.152)
OTS Llama-3.2-3B | 3 | 44.058 (2.808) | 33.635 (2.156) | 22.268 (2.125)
OTS Llama-3.2-3B | 5 | 37.316 (2.236) | 28.049 (1.729) | 19.891 (1.815)
OTS Llama-3.2-3B | 10 | 29.925 (1.726) | 22.953 (1.306) | 16.213 (1.334)
Models With Job Titles in Prompt | # Resumes |  |  | 
OTS Llama-2-13b | 0 | 33.354 (1.913) | 33.779 (1.935) | 28.345 (1.987)
OTS Llama-2-7b-32k | 0 | 42.005 (2.522) | 45.718 (2.678) | 47.952 (4.127)
OTS Llama-2-7b-32k | 1 | 28.276 (1.459) | 26.037 (1.225) | 16.247 (1.118)
OTS Llama-2-7b-32k | 3 | 24.001 (1.128) | 20.784 (0.868) | 13.522 (0.897)
OTS Llama-2-7b-32k | 5 | 22.570 (1.046) | 19.579 (0.822) | 12.737 (0.839)
OTS Llama-2-7b-32k | 10 | 20.735 (0.918) | 18.038 (0.732) | 11.741 (0.736)
OTS Llama-2-7b | 0 | 36.909 (2.135) | 33.138 (1.760) | 31.456 (2.400)"
"2406.17972v3.pdf","TABLE G.1. Test-set perplexity for off-the-shelf models with in-context learning examples and/or job titles - expanded. (cd.)

Evaluation Dataset.Numberof Transitions | Evaluation Dataset.(∑ i ∈ test T i ) | PSID81.6,177 | NLSY79.5,159 | NLSY97.2,995
Models Without Job Titles in Prompt | # Resumes |  |  | 
OTS Llama-3.1-8B | 0 | 30.850 (1.633) | 26.984 (1.309) | 21.910 (1.394)
OTS Llama-3.1-8B | 1 | 22.120 (1.102) | 20.426 (0.921) | 13.897 (0.912)
OTS Llama-3.1-8B | 3 | 19.167 (0.912) | 16.954 (0.726) | 11.858 (0.769)
OTS Llama-3.1-8B | 5 | 17.863 (0.828) | 16.022 (0.676) | 11.349 (0.742)
OTS Llama-3.1-8B | 10 | 16.445 (0.763) | 15.202 (0.631) | 10.494 (0.672)
OTS Llama-3.2-1B | 0 | 62.234 (3.885) | 53.313 (3.068) | 45.252 (3.518)
OTS Llama-3.2-1B | 1 | 35.440 (1.880) | 31.672 (1.663) | 20.850 (1.630)
OTS Llama-3.2-1B | 3 | 28.715 (1.431) | 24.561 (1.163) | 17.001 (1.248)
OTS Llama-3.2-1B | 5 | 26.034 (1.280) | 22.695 (1.057) | 15.980 (1.155)
OTS Llama-3.2-1B | 10 | 22.947 (1.130) | 20.254 (0.913) | 14.019 (0.990)
OTS Llama-3.2-3B | 0 | 39.811 (2.199) | 39.236 (2.227) | 35.443 (2.700)"
"2406.17972v3.pdf","TABLE G.1. Test-set perplexity for off-the-shelf models with in-context learning examples and/or job titles - expanded. (cd.)

Evaluation Dataset.Numberof Transitions | Evaluation Dataset.(∑ i ∈ test T i ) | PSID81.6,177 | NLSY79.5,159 | NLSY97.2,995
Models Without Job Titles in Prompt | # Resumes |  |  | 
OTS Llama-3.2-3B | 1 | 24.777 (1.204) | 23.276 (1.091) | 14.840 (0.987)
OTS Llama-3.2-3B | 3 | 20.814 (0.983) | 18.662 (0.810) | 12.880 (0.856)
OTS Llama-3.2-3B | 5 | 19.561 (0.926) | 17.400 (0.750) 16.391 (0.683) | 12.380 (0.827) 11.516 (0.749)
OTS Llama-3.2-3B | 10 | 17.806 (0.824) |  |"
"2406.17972v3.pdf","Note : Perplexity on a 10% random sample of the test set, with test-set-bootstrap standard errors in parentheses.

of CAREER is jobs instead of tokens from English words. Now consider estimation details. In current practice, LLMs are usually trained so that the parameters of the transformer neural network maximize log-likelihood, which in the case of language models, where outcomes are encoded as indicator variables for tokens, is equivalent to minimizing cross-entropy loss (Touvron et al. (2023)). In stochastic gradient descent, observations are grouped into small batches. Given parameter estimates from prior batches, within each new batch, the gradient of the loss with respect to the parameters is evaluated for each observation in the batch (where the gradient is evaluated at the previous parameter estimates). The parameters are then updated using an adaptive version of stochastic gradient descent where updates are made using moving averages; see Touvron et al. (2023) for details."
"2406.17972v3.pdf","In our fine tuning, we use a batch size of 32, the initial learning rate of 10 -5 (which determines the step size for each update of model parameters), and a linear learning rate decay (which determines how the learning rate changes across epochs, see e.g., Jin et al. (2023)) from the initial learning rate to zero learning rate. Such learning rate scheduling of linear decaying is enforced by Together AI, and we do not have control over it at the time of fine-tuning. It is worth noting that given the linear learning rate decay, the checkpoints corresponding to the first three epochs in the three epoch settings are different from the first three epochs in the five epoch settings."
"2406.17972v3.pdf","We also experiment with fine-tuning the model for more epochs while taking the checkpoint corresponding to the lowest validation loss. We observed escalating validation loss (i.e., over-fitting) after four to five epochs. Due to the prohibitive computational cost, we only fine-tuned Llama-2-7B models using the pooled training data for five (reported in the main paper), six, eight, and ten epochs. Table H.1 summarizes the perplexities of the best model checkpoint, according to the validation loss, in these settings. We do not observe significant improvement in model performance, if any, while fine-tuning the model for more epochs.

TABLE H.1. Test-set perplexity of FT-7B fine-tuned for 5, 6, 8, or 10 epochs.

Evaluation Dataset.Numberof Transitions (∑ i ∈ test T i ) | PSID81.61,772 | NLSY79.51,593 | NLSY97.29,951
FT-7B Best Checkpoint of 5 Epochs | 8.083 (0.124) | 8.208 (0.146) | 6.194 (0.097)
FT-7B Best Checkpoint of 6 Epochs | 8.122 (0.125) | 8.223 (0.147) | 6.214 (0.096)
FT-7B Best Checkpoint of 8 Epochs | 8.098 (0.124) | 8.190 (0.145) | 6.191 (0.098)
FT-7B Best Checkpoint of 10 Epochs | 8.143 (0.124) | 8.240 (0.147) | 6.217 (0.098)"
"2406.17972v3.pdf","Note : FT-7B model is trained on the union of the three survey datasets. Test-set-bootstrap standard errors are in parentheses.

In this appendix, we explore how models perform on different subgroups defined by educational backgrounds to evaluate whether the main results of our paper are consistent across subpopulations. First, Table I.1 presents the perplexity differences between FT7B-NBY, FT-13B-NBY, and CAREER on different subgroups and datasets. Specifically, we

group individual-year observations ( i, t ) based on education level, then compare perplexities of FT-LABOR-LLM and CAREER on these subsets of observations separately. Note that education level can change throughout an individual's career history so different observations of the same individual can belong to different education subgroups. Table I.1 indicates that our language-based approach consistently outperforms the previous state-of-the-art model for different subpopulations."
"2406.17972v3.pdf","TABLE I.1. Test-set perplexity by different education groups.

Dataset | PSID81 | NLSY79 | NLSY97
Subgroup with College Degree | ∑ i ∈ test T i =30 , 920 | ∑ i ∈ test T i =19 , 204 | ∑ i ∈ test T i =5 , 898
PPL(CAREER)-PPL(FT-7B-NBY) | 0.276 (0.027) | 0.307 (0.044) | -0.146 (0.080)
PPL(CAREER)-PPL(FT-13B-NBY) | 0.313 (0.028) | 0.366 (0.042) | -0.038 (0.079)
Subgroup without College Degree | ∑ i ∈ test T i =30 , 852 | ∑ i ∈ test T i =32 , 389 | ∑ i ∈ test T i =24 , 053
PPL(CAREER)-PPL(FT-7B-NBY) | 0.240 (0.025) | 0.170 (0.024) | 0.023 (0.015)
PPL(CAREER)-PPL(FT-13B-NBY) | 0.293 (0.024) | 0.196 (0.024) | 0.070 (0.014)

Note : Test-set-bootstrap standard errors are in parentheses.

Next, we consider measures of performance based on the problem of predicting whetheraworkerchangesoccupations.FigureI.1depicts the calibration plots for FT-7BNBY, OTS-7B-NBY, CAREER, and empirical transition probability of predicting moving from different education subgroups and datasets. Our experiment results indicate that FT-LABOR-LLM is consistently better calibrated than CAREER across subpopulations."
"2406.17972v3.pdf","Finally, Table I.2 presents the AUC-ROC performance metric for the empirical transitions frequency model, off-the-shelf Llama-2-7B-NBY with job titles included in the prompt, FT-7B-NBY model, and CAREER model from predicting moving in different education subgroups and datasets. Again, our results indicate that FT-LABOR-LLM consistently outperforms or achieves comparable performance to CAREER across subpopulations.

TABLE I.2. Area under the ROC Curve (AUC-ROC) by different education groups.

Has College Degree | PSID81.Yes | PSID81.No | NLSY79.Yes | NLSY79.No | NLSY97.Yes | NLSY97.No | Aggregated.Yes | Aggregated.No
Empirical | 0.640 | 0.667 | 0.588 | 0.662 | 0.441 | 0.648 | 0.599 | 0.663
OTS Llama-2-7B-NBY (with job titles) | 0.709 | 0.719 | 0.689 | 0.729 | 0.617 | 0.694 | 0.693 | 0.717
CAREER | 0.777 | 0.778 | 0.763 | 0.789 | 0.749 | 0.761 | 0.770 | 0.780
FT-7B-NBY | 0.783 | 0.784 | 0.772 | 0.794 | 0.741 | 0.762 | 0.776 | 0.784

This section provides additional analyses of FT-LABOR-LLM's prediction behavior when there is a gap between the calendar years of the current job and the previous job in a"
"2406.17972v3.pdf","transition. Let year i,t denote the calendar year of the t th transition of individual i , where year i,t -1 is the calendar year of the previous transition (only defined for t > 1 ). Specifically, we focus on transitions with t > 1 such that year i,t = year i,t -1 +2 , i.e., the gap size is exactly one calendar year, to reduce computational resource requirements. To create the dataset, we randomly sample 500 transitions from the test split of each survey dataset, resulting in a total of 1,500 transitions.

Using the FT-LABOR-LLM model fine-tuned on the mixture training data, we compute the predicted probability of landing at job y i,t in calendar year year i,t as:

ˆ P ( y i,t in year i,t | y i,t -1 in year i,t -2) ,

where covariates x i, ≤ t and past jobs y i,<t -1 are omitted in the conditional part for simplicity. This is referred to as the direct prediction . We also compute the compoundprediction as:

∑ y ′ ∈Y ˆ P ( y i,t in year i,t | y ′ in year i,t -1 ∧ y i,t -1 in year i,t -2) × ˆ P ( y ′ in year i,t -1 | y i,t -1 in year i,t -2) ."
"2406.17972v3.pdf",">>>>>>>>>> Label of Transition 6 (i.e., individual-year observation): Loan interviewers and clerks >>>>>>>>>> Prompt of Transition 7 (i.e., individual-year observation): <A worker from the PSID dataset> The following information is available about the work history of a male white US worker residing in the west region. ↪ → The worker was born in 1984. The worker has the following records of work experience, one entry per line, including year, education level, and the job title: ↪ → 2009 (college): Industrial engineers, including health and safety 2011 (college): Mechanical engineers 2013 (college): Sales Representatives Services All Other 2015 (college): Unemployed 2017 (college): Mechanical engineers 2019 (college): Loan interviewers and clerks 2021 (college): >>>>>>>>>> Label of Transition 7 (i.e., individual-year observation): Loan interviewers and clerks

Readers can refer to our summary_statistics.ipynb notebook in the replication package to explore more examples."
"2406.17972v3.pdf","... in 1984. The worker has the following records of work experience, one entry per line, including year, education level, and the job title: ↪ → 2009 (college): Industrial engineers, including health and safety 2011 (college): Mechanical engineers 2013 (college): Sales Representatives Services All Other 2015 (college): Unemployed 2017 (college): Mechanical engineers 2019 (college):"
"2406.17972v3.pdf","... Mechanical engineers 2013 (college): Sales Representatives Services All Other 2015 (college): >>>>>>>>>> Label of Transition 4 (i.e., individual-year observation): Unemployed >>>>>>>>>> Prompt of Transition 5 (i.e., individual-year observation): <A worker from the PSID dataset> The following information is available about the work history of a male white US worker residing in the west region. ↪ → The worker was born in 1984. The worker has the following records of work experience, one entry per line, including year, education level, and the job title: ↪ → 2009 (college): Industrial engineers, including health and safety 2011 (college): Mechanical engineers 2013 (college): Sales Representatives Services All Other 2015 (college): Unemployed 2017 (college): >>>>>>>>>> Label of Transition 5 (i.e., individual-year observation): Mechanical engineers >>>>>>>>>> Prompt of Transition 6 (i.e., individual-year observation): <A worker from the PSID dataset> The following information is available about the work history of a male white US worker residing in the west region. ↪ → The worker was born in 1984. The worker has the following records of work experience, one entry per line, including year, education level, and the job title: ↪ → 2009 (college): Industrial engineers, including health ..."
"2406.17972v3.pdf","Mechanical engineers >>>>>>>>>> Prompt of Transition 3 (i.e., individual-year observation): <A worker from the PSID dataset> The following information is available about the work history of a male white US worker residing in the west region. ↪ → The worker was born in 1984. The worker has the following records of work experience, one entry per line, including year, education level, and the job title: ↪ → 2009 (college): Industrial engineers, including health and safety 2011 (college): Mechanical engineers 2013 (college): >>>>>>>>>> Label of Transition 3 (i.e., individual-year observation): Sales Representatives Services All Other >>>>>>>>>> Prompt of Transition 4 (i.e., individual-year observation): <A worker from the PSID dataset> The following information is available about the work history of a male white US worker residing in the west region. ↪ → The worker was born in 1984. The worker has the following records of work experience, one entry per line, including year, education level, and the job title: ↪ → 2009 (college): Industrial engineers, including health and safety 2011 (college): Mechanical engineers 2013 (college): Sales Representatives Services All Other 2015 (college): >>>>>>>>>> Label of Transition 4 (i.e., individual-year observation): Unemployed >>>>>>>>>> Prompt ..."
"2406.17972v3.pdf",">>>>>>>>>> Prompt of Transition 1 (i.e., individual-year observation): <A worker from the PSID dataset> The following information is available about the work history of a male white US worker residing in the west region. ↪ → The worker was born in 1984. The worker has the following records of work experience, one entry per line, including year, education level, and the job title: ↪ → 2009 (college): >>>>>>>>>> Label of Transition 1 (i.e., individual-year observation): Industrial engineers, including health and safety >>>>>>>>>> Prompt of Transition 2 (i.e., individual-year observation): <A worker from the PSID dataset> The following information is available about the work history of a male white US worker residing in the west region. ↪ → The worker was born in 1984. The worker has the following records of work experience, one entry per line, including year, education level, and the job title: ↪ → 2009 (college): Industrial engineers, including health and safety 2011 (college): >>>>>>>>>> Label of Transition 2 (i.e., individual-year observation):"
"2406.17972v3.pdf","<A worker from the PSID dataset> The following information is available about the work history of a male white US worker residing in the west region. ↪ → The worker was born in 1984. The worker has the following records of work experience, one entry per line, including year, education level, and the job title: ↪ → 2009 (college): Industrial engineers, including health and safety 2011 (college): Mechanical engineers 2013 (college): Sales Representatives Services All Other 2015 (college): Unemployed 2017 (college): Mechanical engineers 2019 (college): Loan interviewers and clerks 2021 (college): Loan interviewers and clerks <END OF DATA>

If the individual belongs to the trainig split, we will use the text representation above to fine-tune the language model. Otherwise, if the individual is in the test split, the subject contributes five individual-year observations (i.e., predictions) to the test set. The following is the prompt for each individual-year observation and the ground label for the prediction."
"2406.17972v3.pdf","The individual switched to occupation 57 (corresponding to 'Mechanical engineers') in 2011. The individual switched to occupation 274 ('Sales Representatives Services All Other') in 2013. Then, the individual became unemployed in 2015.

The text template for this individual is constructed as follows, where the first line indicates the survey dataset the individual came from. The second line shows the demographic information of this individual. The third line indicates the birth year of the individual. The following seven lines show the work experience and education level of the individual, one for each transition. Finally, the text representation concludes with

<END OF DATA> ."
"2406.17972v3.pdf","APPENDIX E: EXAMPLE OF CAREER TEXT TEMPLATE CONSTRUCTION

This section provides an example of how we construct the text templates from the CAREER format dataset. For example, the following is the information of a sample individual in the PSID dataset.

{'education': ['college', 'college', 'college', 'college', 'college', 'college', ↪ → 'college'], 'ethnicity': ['white'], 'gender': ['male'], 'state': ['west'], 'tok': ['56', '57', '274', 'unemployed', '57', '376', '376'], 'year': ['2009', '2011', '2013', '2015', '2017', '2019', '2021'], 'year_of_birth': ['1984']}

The individual is a male, white, born in 1984, and living in the west region. The individual holds a college degree throughout the period of observation.

The example individual above has seven years of observations (i.e., transitions) in 2009, 2011, 2013, 2015, 2017, 2019, and 2021, respectively. The individual started with occupation 56 (corresponding to 'Industrial engineers, including health and safety') with a college degree in 2009."
"2406.17972v3.pdf","The following information is available about the work history of a female black or african american US worker residing in the south region. ↪ → The worker was born in 1963. The worker has the following records of work experience, one entry per line, including year, education level, and the job title: ↪ → 1984 (college): Business Teachers Postsecondary 1985 (college): Postmasters and mail superintendents 1986 (graduate degree): Sales Representatives Services All Other 1987 (graduate degree): Wholesale and retail buyers, except farm products 1988 (graduate degree): Elementary and middle school teachers 1989 (graduate degree): Elementary and middle school teachers 1990 (graduate degree): Elementary and middle school teachers 1991 (graduate degree): Secondary school teachers 1992 (graduate degree): Elementary and middle school teachers 1993 (graduate degree): Elementary and middle =============================================================== LLM Generation 2 =============================================================== <A worker from the PSID dataset> The following information is available about the work history of a female black or african american US worker residing in the south region. ↪ → The worker was born in 1963. The worker has the following records of work experience, one entry per line, including year, education level, and the job title: ↪ → 1984 (college): Business Teachers Postsecondary 1985 (college): Postmasters and mail superintendents 1986 (graduate degree): Sales Representatives Services All Other 1987 (graduate degree): Wholesale and retail buyers, except farm products 1988 (graduate degree): Elementary and middle school teachers 1989 (graduate degree): Elementary and middle school teachers 1990 (graduate degree): Secondary school teachers 1991 (graduate degree): Secondary school teachers 1992 (graduate degree): Postsecondary teachers 1993 (graduate degree): Business Teachers Postsecondary"
"2406.17972v3.pdf","... The following information is available about the work history of a female black or african american US worker residing in the south region. ↪ → The worker was born in 1963. The worker has the following records of work experience, one entry per line, including year, education level, and the job title: ↪ → 1984 (college): Business Teachers Postsecondary 1985 (college): Postmasters and mail superintendents 1986 (graduate degree): Sales Representatives Services All Other 1987 (graduate degree): Wholesale and retail buyers, except farm products 1988 (graduate degree): Elementary and middle school teachers 1989 (graduate degree): Elementary and middle school teachers 1990 (graduate degree): Postsecondary teachers 1991 (graduate degree): Computer and information systems managers 1992 (graduate degree): Postsecondary teachers 1993 (graduate degree): First-line supervisors =============================================================== LLM Generation 1 =============================================================== <A worker from the PSID dataset>"
"2406.17972v3.pdf","<A worker from the PSID dataset> The following information is available about the work history of a female black or african american US worker residing in the south region. ↪ → The worker was born in 1963. The worker has the following records of work experience, one entry per line, including year, education level, and the job title: ↪ → 1984 (college): Business Teachers Postsecondary 1985 (college): Postmasters and mail superintendents 1986 (graduate degree): Sales Representatives Services All Other 1987 (graduate degree): Wholesale and retail buyers, except farm products 1988 (graduate degree): Elementary and middle school teachers 1989 (graduate degree): Elementary and middle school teachers 1990 (graduate degree): The following shows three completion generated by the LLM following the prompt above. Note that the last line of generation is incomplete because we limit the number of new tokens generated to be 50. =============================================================== LLM Generation 0 =============================================================== <A worker from the PSID dataset> The following information is available about the work history of a female black or african american US worker residing in the south region. ↪ → The worker was born in 1963. The worker has the ..."
"2406.17972v3.pdf","1980 (high school diploma): Not in labor force 1981 (high school diploma): Food servers, nonrestaurant 1982 (high school diploma): Food servers, nonrestaurant 1983 (high school diploma): Food servers, nonrestaurant 1984 (high school diploma): Cashiers 1985 (high school diploma): Food servers, nonrestaurant 1986 (high school diploma): Food servers, nonrestaurant 1987 (high school di

D.2 Examples on an Individual with High Education Level

The second example illustrates the model's capability on the high-education group. We use the following prompt text in this example:"
"2406.17972v3.pdf","... information is available about the work history of a female black or african american US worker residing in the south region. ↪ → The worker was born in 1963. The worker has the following records of work experience, one entry per line, including year, education level, and the job title: ↪ → 1979 (high school diploma): Cashiers 1980 (high school diploma): Not in labor force 1981 (high school diploma): Food servers, nonrestaurant 1982 (high school diploma): Food servers, nonrestaurant 1983 (high school diploma): Food servers, nonrestaurant 1984 (high school diploma): Food servers, nonrestaurant 1985 (high school diploma): Food servers, nonrestaurant 1986 (high school diploma): Cashiers 1987 (high school di =============================================================== LLM Generation 2 =============================================================== <A worker from the PSID dataset> The following information is available about the work history of a female black or african american US worker residing in the south region. ↪ → The worker was born in 1963. The worker has the following records of work experience, one entry per line, including year, education level, and the job title: ↪ → 1979 (high school diploma): Cashiers"
"2406.17972v3.pdf","=============================================================== LLM Generation 0 =============================================================== <A worker from the PSID dataset> The following information is available about the work history of a female black or african american US worker residing in the south region. ↪ → The worker was born in 1963. The worker has the following records of work experience, one entry per line, including year, education level, and the job title: ↪ → 1979 (high school diploma): Cashiers 1980 (high school diploma): Not in labor force 1981 (high school diploma): Food servers, nonrestaurant 1982 (high school diploma): Food servers, nonrestaurant 1983 (high school diploma): Food servers, nonrestaurant 1984 (high school diploma): Food servers, nonrestaurant 1985 (high school diploma): Food servers, nonrestaurant 1986 (high school diploma): Food servers, nonrestaurant 1987 =============================================================== LLM Generation 1 =============================================================== <A worker from the PSID dataset> The following information is available about the work history of a female black or african american US worker residing in the south region. ↪ → The worker was born in 1963. The worker has the following records of ..."
"2406.17972v3.pdf","D.1 Examples on an Individual with Low Education Level

Weuse the following text as the prompt summarizing the individual's career history.

<A worker from the PSID dataset> The following information is available about the work history of a female black or african american US worker residing in the south region. ↪ → The worker was born in 1963. The worker has the following records of work experience, one entry per line, including year, education level, and the job title: ↪ → 1979 (high school diploma): Cashiers 1980 (high school diploma): Not in labor force

1981 (high school diploma): Food servers, nonrestaurant 1982 (high school diploma): Food servers, nonrestaurant 1983 (high school diploma): Food servers, nonrestaurant 1984 (high school diploma):

The following shows three examples of completions given by the LLM. Note that the last line of generation is incomplete because we limit the number of new tokens generated to be 50."
"2406.17972v3.pdf","APPENDIX D: EXAMPLES OF CAREER TRAJECTORIES GENERATED BY OFF-THE-SHELF LLMS

Dataset Split | Train | PSID81 Validation | Test | Train | NLSY79 Validation | Test | Train | NLSY97 Validation | Test
First Observation | 21,739 | 3,105 | 6,212 | 8,735 | 1,247 | 2,497 | 6,288 | 898 | 1,798
Moving | 84,627 | 12,172 | 24,030 | 81,072 | 11,636 | 23,023 | 38,509 | 5,597 | 10,960
Staying | 113,857 | 16,350 | 31,530 | 92,338 | 13,157 | 26,073 | 59,246 | 8,306 | 17,193

LLMs gain knowledge about the labor market and hierarchy among different occupations from the pre-training data. Therefore, off-the-shelf LLMs can generate plausible sequencesof future occupations conditional on one's job history via appropriate prompt engineering. These sections demonstrate a few examples of career trajectories generated by the off-the-shelf pre-trained Llama-2-7B model without fine-tuning. In each example, we provide the model with the worker's career history and specify the desired data format through a prompt. We use the Llama-2 model with full precision inference and top_k = 50, top_p=0.6, temperature=1.0 to generate texts; we limit the maximum number of new tokens generated to be 50."
"2406.17972v3.pdf","Table C.1 shows the number of individual and individual-year observations in the training, validation, and test splits of each survey dataset. Table C.2 reports the number of individual-year observations in the training, validation, and test splits of each survey dataset that are the 'First Observation' of an individual, an observation in which the individual transitions occupation ('Moving'), or an observation in which the individual stays in the same occupation ('Staying').

TABLE C.1. The number of individuals (the top number) and individual-year observations (the bottom number) in training, validation, and test splits of each survey dataset.

Dataset | PSID81 | NLSY79 | NLSY97
Train Split (70%) | 21,739 | 8,735 | 6,288
Validation Split (20%) | 3,105 31,627 | 1,247 26,040 | 898 14,801
Test Split (10%) | 6,212 61,772 | 2,497 51,593 | 1,798 29,951
Total Individuals | 31,056 | 12,479 | 
 |  |  | 8,984
Transitions | 313,622 | 259,778 | 148,795"
"2406.17972v3.pdf","Note : This table summarizes data files in our replication package used for evaluating FT-LABOR-LLM, which consists of the test split of each dataset. For example, the first row reports the summary statistics of test split of the NLSY79 dataset with numeric job titles, the file NLSY79 w/numerical job titles includes the test split of this dataset for evaluating langauge models.

APPENDIX C: DATASET SPLIT DETAILS FOR FINE-TUNING

This appendix reports the details of the training, validation, and test splits of each survey dataset used for fine-tuning. The training set consists of 70% randomly selected individuals, the validation set consists of 20% randomly selected individuals and the test set consists of 10% randomly selected individuals. These three splits of individuals are non-overlapping. If an individual is selected into a specific split (e.g., the training set), all individual-year observations of this individual belong to that split."
"2406.17972v3.pdf","TABLE B.2. Summary statistics for the number of tokens in prompts from the test splits by data file.

| Num Transitions | Total Tokens | Mean Tokens | Std Tokens | Min Tokens | 1% Tokens | 50% Tokens | 99% Tokens | Max Tokens
NLSY79 | 51,593 | 13,869,963 | 268.83 | 140.85 | 71 | 74 | 247 | 614 | 832
NLSY79 w/numerical job titles | 51,593 | 13,947,376 | 270.33 | 124.12 | 83 | 86 | 255 | 537 | 568
NLSY79 w/job titles | 51,593 | 181,340,841 | 3514.83 | 140.85 | 3,317 | 3,320 | 3,493 | 3,860 | 4,078
NLSY79 w/birth years | 51,593 | 14,489,079 | 280.83 | 140.85 | 83 | 86 | 259 | 626 | 844
NLSY79 w/birth years &job titles | 51,593 | 181,959,957 | 3526.83 | 140.85 | 3,329 | 3,332 | 3,505 | 3,872 | 4,090
NLSY97 | 29,951 | 6,180,357 | 206.35 | 91.88 | 77 | 77 | 195 | 426 | 579
NLSY97 w/numerical job titles | 29,951 | 6,703,708 | 223.82 | 87.60 | 89 | 89 | 219 | 401 | 414
NLSY97 w/job titles | 29,951 | 103,401,303 | 3452.35 | 91.88 | 3,323 | 3,323 | 3,441 | 3,672 | 3,825
NLSY97 w/birth years | 29,951 | 6,539,769 | 218.35 | 91.88 | 89 | 89 | 207 | 438 | 591
NLSY97 w/birth years &job titles | 29,951 | 103,760,715 | 3464.35 | 91.88 | 3,335 | 3,335 | 3,453 | 3,684 | 3,837
PSID81 | 61,772 | 12,837,276 | 207.82 | 122.73 | 68 | 68 | 174 | 566 | 831
PSID81 w/numerical job titles | 61,772 | 12,645,942 | 204.72 | 106.17 | 80 | 80 | 177 | 497 | 566
PSID81 w/job titles | 61,772 | 213,349,188 | 3453.82 | 122.73 | 3,314 | 3,314 | 3,420 | 3,812 | 4,077
PSID81 w/birth years | 61,772 | 13,578,540 | 219.82 | 122.73 | 80 | 80 | 186 | 578 | 843
PSID81 w/birth years &job titles | 61,772 | 214,090,452 | 3465.82 | 122.73 | 3,326 | 3,326 | 3,432 | 3,824 | 4,089"
